default,student,balance,income,prob,row
No,No,408.1160299936207,39388.31756118266,1.4814365544660104e-4,5593
No,No,1071.2583543644516,36869.052575951835,0.008181469781004036,5594
No,No,1373.5756012977463,22182.416587416632,0.05330601728738487,5595
No,No,52.91808917837352,30506.358853651975,1.8395047036796112e-5,5596
No,Yes,1140.454362929592,18991.886035461004,0.005393658958907594,5597
No,No,1162.2992273247537,47513.12477120698,0.013157434983635655,5598
No,Yes,1528.4943700732088,22664.349351721077,0.05221979452732421,5599
No,No,991.9611672125477,49910.0968835837,0.004672354118576342,5600
No,No,592.4323213806331,32283.264120466923,4.7193091901271295e-4,5601
No,No,848.3276082338132,30472.717925263314,0.002234108158068152,5602
No,No,309.5179821269853,35293.19357062187,8.391186511738968e-5,5603
No,Yes,425.84464537677536,15324.758004218027,7.432653213594889e-5,5604
No,Yes,1268.486113511025,19862.044421630562,0.011544540456751856,5605
No,Yes,898.6319507532439,15293.874049459395,0.001288777890469256,5606
No,No,274.9569464741873,24102.391514099414,7.326926617446744e-5,5607
No,No,399.4431279791327,45360.93225331178,1.352174961753337e-4,5608
No,Yes,850.3864062387161,6389.070569448822,0.0010210265650795274,5609
No,No,92.90008897014025,43955.88136640768,2.1449601618183505e-5,5610
No,No,854.0233345648668,32107.30834191821,0.0022876137712499536,5611
No,No,0,29721.34187006339,1.3433679973155632e-5,5612
No,No,1094.8128330166624,32936.05866173935,0.009662169556558088,5613
No,No,680.1644593800563,25391.633075195758,8.379974136930462e-4,5614
No,No,1231.3518943233687,29867.87647368824,0.022191744664031083,5615
No,No,0,38228.26016780943,1.2708601815062592e-5,5616
No,No,830.046094160683,51847.122933573155,0.001741181434425337,5617
No,No,1267.00144444768,32752.193740921884,0.026877861525342543,5618
No,No,1623.6902719518798,36747.90397832656,0.188145522017202,5619
No,No,302.71901771088767,45260.39773080486,7.546899474525252e-5,5620
No,No,439.9619588323993,28215.478842889668,1.931083862445492e-4,5621
No,Yes,1016.82547814025,18703.55523032827,0.0025693438998952915,5622
No,No,1421.2047638536214,47423.791772438875,0.05985836344950732,5623
No,No,479.6771517802281,40995.03620994095,2.2579011915250665e-4,5624
No,Yes,925.8969166672389,12384.204229963085,0.001548054518931732,5625
No,Yes,1192.702159395536,21597.75166513875,0.007255421783584806,5626
No,No,1649.9170302361854,36091.38474792878,0.21424840886660598,5627
No,No,808.9991025811776,26379.886696346402,0.0018104121335804258,5628
No,No,752.0562947013748,49741.43151848116,0.0011031275527091857,5629
No,No,727.1907763065817,27282.198355008295,0.0010991563194539288,5630
No,No,845.6073099921158,31633.087254309088,0.002181265825276966,5631
No,No,445.6618979011781,46816.10511372499,1.770358753178313e-4,5632
No,No,1459.0449663578568,49753.804916296256,0.07304540286182629,5633
No,Yes,988.6416095841587,22085.450819769194,0.002121044370471338,5634
No,No,796.9912084633925,25159.55485582196,0.0016974740161706848,5635
No,No,903.4591316067415,33640.09967628635,0.003050080003858656,5636
No,No,1163.0839040812834,45488.75055865291,0.013392429837280046,5637
No,No,1217.2105274913333,33865.050577167036,0.019898149946898726,5638
No,Yes,740.2286772266577,23469.387504085673,4.700023807606001e-4,5639
No,No,1259.4505241731126,28881.72524783211,0.026351048213755977,5640
No,No,501.39168595645845,42856.1899982353,2.5430095137940944e-4,5641
No,No,808.6118885764776,48650.433877872594,0.001562372057289843,5642
No,No,413.8882716169344,53142.0239048614,1.4023585759046978e-4,5643
No,Yes,666.4982301694165,11951.898790248766,3.2470923142279446e-4,5644
No,Yes,412.1607883364743,17679.521769779076,6.739109336058504e-5,5645
No,Yes,372.6524955326654,22308.041283127604,5.151360875393759e-5,5646
No,No,1235.0766543146956,48687.55715603644,0.020117145805729764,5647
No,No,853.2462215899311,41581.195336222976,0.002140782941023678,5648
No,No,1911.6685167282876,52802.0888231585,0.5427877116211113,5649
No,No,357.96946072893263,57012.55088130064,9.75697073854435e-5,5650
No,Yes,698.1579816674331,19582.816157569334,3.739877382996462e-4,5651
No,No,918.4610912204646,32468.45073718255,0.003363745437995852,5652
Yes,No,1741.9149154324714,35067.42512268612,0.32355596579125484,5653
No,No,577.49347668941,39015.41683577076,4.1273360383998526e-4,5654
No,Yes,1415.6819944429906,21856.320929702353,0.027268230028412797,5655
No,Yes,1524.4868334154453,15845.871248128842,0.053232779947421476,5656
No,Yes,1171.4414012861575,19213.385726928027,0.006486571084671847,5657
No,Yes,396.8014840791616,26061.764250350676,5.8156155988069734e-5,5658
No,No,1236.1581244068268,19682.710901311537,0.02436009517567847,5659
No,No,1053.405494673708,52921.85379191593,0.006625758698299043,5660
No,No,1207.0406248669458,42171.98896757805,0.017764955012771824,5661
No,No,528.9619451996572,27065.705275089393,3.329067600463637e-4,5662
No,No,662.7032549586492,48652.16994293753,6.481242010021678e-4,5663
No,No,517.2285076187766,40248.58607229471,2.846031504827682e-4,5664
No,No,938.8460042610545,40914.22822853041,0.0035994636690989904,5665
Yes,No,1823.6365592236305,44260.15637400708,0.42455008772655173,5666
No,No,638.7219871695125,48085.70791493804,5.62898151144623e-4,5667
No,No,929.0226144185258,23889.68006023666,0.0037898925033867377,5668
No,Yes,282.24870631717897,19809.098674888468,3.0339220794142855e-5,5669
No,Yes,1429.6093276134245,14827.894535815392,0.03093419941355593,5670
No,Yes,672.3581632400428,24495.037619277286,3.099792951553989e-4,5671
No,No,752.4667639107735,39896.10937449953,0.0011791189708668741,5672
No,No,471.34612698988894,30337.141180951327,2.3017213976409315e-4,5673
No,No,270.58575887241756,44958.631267276105,6.22855799614839e-5,5674
Yes,No,2075.3278924011856,43817.499416519226,0.7717303757929689,5675
No,No,96.8038990504192,31371.72607607762,2.383963893454585e-5,5676
No,Yes,568.2949509725133,13286.350495701772,1.7796122489676235e-4,5677
No,Yes,990.8805619301525,21164.66399049124,0.0021627664163710726,5678
No,No,284.5609721365253,45542.17380196055,6.751031193546836e-5,5679
No,No,983.8373407671479,28980.102021587267,0.005097309233066212,5680
No,No,924.4373405223776,40987.4861505338,0.003299035456621832,5681
No,No,857.1531968691103,31252.65135364232,0.0023441447663736783,5682
No,No,195.02233518611752,44222.97873996825,3.966264764793221e-5,5683
No,No,1046.008995999252,45573.383771487766,0.006647391569121475,5684
No,Yes,933.3504050929869,15557.632563442157,0.001586063815430696,5685
No,No,0,43646.911717166666,1.2267287809852473e-5,5686
No,No,691.8920904912837,32512.195389797987,8.586354882320603e-4,5687
No,Yes,1097.9696212584452,16275.683635671436,0.00425300675134082,5688
No,No,0,45374.99717943884,1.2129795195156462e-5,5689
No,Yes,402.9091630479205,22752.326949456154,6.16567887250327e-5,5690
No,No,1230.9031608653006,44303.19799647941,0.02018435061838335,5691
No,No,959.4820389376406,31357.44633176241,0.004335989639628304,5692
No,No,630.2291255366994,46713.630438607186,5.395869943160541e-4,5693
No,Yes,1353.4930298696138,16727.663724427104,0.019525029532843758,5694
No,Yes,603.575190027631,15477.353878975493,2.170669796522645e-4,5695
No,No,830.2500906348539,35377.85706343329,0.0019406379701225216,5696
No,No,858.1799645372747,30892.735796217145,0.002364215343199667,5697
No,No,380.173508308381,37395.71893437802,1.2678904913078165e-4,5698
No,Yes,1005.8117331008333,12112.657415803416,0.0025098293288441,5699
No,No,1027.8253071192498,33089.46729465046,0.0064628513590689425,5700
No,No,456.0033270340179,29898.005063592514,2.104176158695426e-4,5701
No,No,1043.0978301749929,30516.26270047162,0.0072016030611300585,5702
No,No,586.9688853828764,50317.65289010767,4.0597376592537484e-4,5703
No,No,271.9422082180994,27790.06927869725,7.023822715168948e-5,5704
No,No,419.7290517215711,37444.536060724924,1.6092692993918133e-4,5705
No,Yes,597.1123801903644,12660.81456685561,2.1263315653480744e-4,5706
No,No,342.9573695975525,43688.53486034313,9.720797682048301e-5,5707
No,No,728.2789548401282,30028.180114333038,0.0010867736717810527,5708
No,Yes,513.8367631859429,9879.115220867254,1.3098697535395324e-4,5709
No,No,795.9586091094752,22570.483395779283,0.0017156243582183764,5710
No,No,1.9766916565770316,51672.36067469908,1.1781409242084075e-5,5711
No,No,1355.6412195956136,36671.659874307945,0.04395264354533696,5712
No,Yes,319.2626761322397,24881.385659642146,3.670036797881577e-5,5713
No,No,1719.1692407312337,57866.05876478575,0.26434865566514926,5714
No,Yes,1191.0855736738533,20895.40818787795,0.007218224267983777,5715
No,No,984.43916305411,25294.867994797798,0.005239571758030673,5716
No,No,947.7959041328014,45284.20594830965,0.003692171788728107,5717
No,No,949.0387135286257,47760.40016607392,0.003660493031046487,5718
No,Yes,219.72861947339072,18401.98241592111,2.0993736117945195e-5,5719
No,No,1465.7439312942129,25521.26989248796,0.08767756605528637,5720
No,Yes,645.3388268928331,20122.20229498791,2.709578875953578e-4,5721
No,Yes,856.5644805097263,23199.977024300417,9.498267423483973e-4,5722
No,Yes,912.8325372652057,19467.97930844823,0.0013663095178795218,5723
No,Yes,774.3476912737851,15147.405087577423,6.096219191605224e-4,5724
No,Yes,1376.340022292572,17101.427785538774,0.022294658777362055,5725
No,No,699.6803861083196,50267.84987030968,8.015954578200175e-4,5726
No,Yes,903.4586502086121,17254.9607045282,0.0013099886003014754,5727
No,Yes,1150.5471857872892,23705.953424688763,0.005557991234721567,5728
No,No,751.338737032109,42736.42810104728,0.0011496546431351718,5729
No,No,556.0773209592792,25371.213768228237,3.964437195401381e-4,5730
No,No,751.392240487586,29875.046894388055,0.0012505360698936213,5731
No,No,425.9869196259792,39772.75241151061,1.6460302873414805e-4,5732
No,No,297.680814254857,26586.53382596865,8.269029664632623e-5,5733
No,No,507.24629368773475,46106.23331111855,2.5792215344412985e-4,5734
No,No,865.6970037668908,33541.04637956183,0.002431435840682963,5735
No,Yes,1265.527376984493,14672.256182733307,0.01172843951914755,5736
No,No,564.4113064903366,39643.53629347895,3.798465650181324e-4,5737
No,No,621.0412192898154,50804.67530932589,4.970544229393192e-4,5738
No,No,1205.5906901595026,25920.860620436953,0.019543854539399504,5739
No,No,1943.9323001153027,24193.608953007344,0.6348154586555068,5740
No,No,415.2887519202613,35790.130892771114,1.5837091823703525e-4,5741
No,Yes,1169.420444359619,19879.248169869243,0.006380827571209729,5742
No,No,685.6368839819817,49260.625373459894,7.413404550214502e-4,5743
No,No,781.9190193783191,54925.50778885567,0.0012768924957174107,5744
No,No,651.3743294910099,44648.696411172925,6.21312724424937e-4,5745
No,No,490.25103284855675,49222.49138196423,2.280966224814493e-4,5746
No,No,976.2895423880243,35909.43828581898,0.004657113422927434,5747
No,No,1476.8381231554974,41154.881749544154,0.08491799287168528,5748
No,No,752.9482338877145,62329.12132786466,0.0010217445084932603,5749
No,No,511.60590697819373,29914.176258576124,2.942858488696222e-4,5750
No,Yes,1384.3721317795075,21059.604869906507,0.022794171122474574,5751
No,Yes,1031.6704462058024,22440.621978431416,0.0027420734597434935,5752
No,Yes,1491.507492667478,23636.16480574934,0.041956004317288825,5753
No,No,672.2363541380016,46336.058274632385,6.969315997128032e-4,5754
No,Yes,644.413563981559,23319.649132571278,2.638892898288857e-4,5755
No,No,539.5934291201064,9950.229447162867,3.968712700464055e-4,5756
No,Yes,0,17648.355552093337,5.599942310308427e-6,5757
No,No,919.8126372136812,44316.35832698364,0.0031398029629852325,5758
No,No,1249.8727935648772,50418.04451774313,0.021714308046086987,5759
No,No,539.8053161314118,35924.61000617388,3.3547041101310906e-4,5760
No,No,1162.1132601582299,49255.14432506882,0.01299630759836792,5761
No,No,944.4502978621028,47463.33358454368,0.0035677332568236787,5762
No,No,0,29675.040394013155,1.3437737540351314e-5,5763
No,Yes,1440.5287949044723,20882.017315169804,0.03173632066374611,5764
No,Yes,1558.4719187428386,17470.476699747214,0.06393467658913646,5765
No,No,854.1406226604777,52239.800240918266,0.0020080871356474845,5766
No,No,468.54945748600636,53273.91902072639,1.9487819827691632e-4,5767
No,No,902.4974098532327,56947.86373887604,0.0026059106092247448,5768
No,No,897.2856085024534,66547.91534787747,0.0023724859910002893,5769
No,Yes,422.1894101331874,14366.569053502608,7.316038037078359e-5,5770
No,No,194.5759668141859,44543.78100459145,3.947324534787793e-5,5771
No,Yes,487.51140380731033,17713.588667768916,1.0617707789886718e-4,5772
No,No,1558.8604674364979,42112.31330154238,0.13142220396052257,5773
No,No,630.0289508454085,43547.54217439486,5.501747612949255e-4,5774
No,No,1056.6546297150462,30711.86120883609,0.00780106225417701,5775
No,No,1712.4700369829882,40395.346371765874,0.27889003327318274,5776
No,No,25.60294272848921,35464.2479757401,1.5102465482017948e-5,5777
No,No,1384.8505712833576,40131.493894522944,0.050886130710209386,5778
No,No,961.3657089672947,42619.077732936654,0.00407604604463036,5779
No,No,229.21497397797089,68145.1337293181,4.1711621490518656e-5,5780
No,No,778.7915649924887,53219.52735409549,0.0012670452068606253,5781
No,No,653.4362222120236,41440.928558742096,6.423818444588619e-4,5782
Yes,No,961.4888500678836,27717.61499632379,0.004493566424164418,5783
No,No,1084.4575635668002,33080.96537762162,0.009073493738005882,5784
No,Yes,869.6677558182475,20285.25177781606,0.001047635926305873,5785
No,No,818.3349370154768,27390.836912304632,0.0019026054926351615,5786
No,No,416.8611817717029,39672.51729564731,1.558838830154065e-4,5787
No,No,250.83524489877647,58139.02159079882,5.073151865955362e-5,5788
No,No,0,48411.07689553594,1.1891955378375294e-5,5789
No,Yes,481.5883754024975,19623.46053560642,1.0118003931974588e-4,5790
No,Yes,1506.9115125955616,23375.64593158613,0.045931423898692314,5791
No,No,1100.008931334626,34358.07467614772,0.009875862828120325,5792
No,No,220.66675281216578,64467.73339809332,4.057553376856431e-5,5793
No,Yes,789.2835877758914,20370.17371420884,6.447735237364066e-4,5794
No,No,41.35917584373374,47351.83353868855,1.5370246512632698e-5,5795
No,No,382.96269724285423,43645.94778783059,1.2379133796225456e-4,5796
No,No,567.9170514097702,28875.521805244913,4.161843409974508e-4,5797
No,No,244.50908641458233,33751.24506700805,5.724972491811484e-5,5798
No,Yes,815.3415650341718,26064.36561794408,7.27036056237221e-4,5799
No,No,529.0726812740517,43914.67143022517,2.984694132579982e-4,5800
No,No,736.4185576716648,48660.1510831738,0.0010109562191197403,5801
No,Yes,0,17744.929965370764,5.596415983436088e-6,5802
No,Yes,1260.3411651914425,11696.677762783951,0.011591324421596372,5803
No,Yes,708.2135530286193,12092.314467475822,4.1727167715409374e-4,5804
No,Yes,99.9976112314506,4376.810337328143,1.1166894322615746e-5,5805
No,No,1143.3081800569744,48630.03384199045,0.011664771160000583,5806
No,Yes,892.3838609041444,17841.52269978734,0.0012207051052019549,5807
No,No,1250.047244538205,50883.71441569794,0.02167219663515556,5808
No,No,415.6553667395279,43389.660747700385,1.51047159779094e-4,5809
No,Yes,1058.8673842310513,16059.832751380565,0.0033665284334291226,5810
No,No,857.6996646135594,43162.67365100322,0.002176469280071868,5811
No,No,1429.767205006338,37255.91110244295,0.06685455644251316,5812
No,Yes,322.26685703836665,19231.9390865947,3.877470999775718e-5,5813
No,No,572.1867296268956,35926.37623763147,4.078588874700756e-4,5814
No,No,1438.7584730381836,24061.647596698807,0.0761597857159417,5815
No,Yes,1742.8869379672083,20344.428006050955,0.1694765330167215,5816
No,No,325.2675938102141,39431.53540921947,8.98230549151061e-5,5817
No,No,1091.418550880111,43091.15685803482,0.008866627969315404,5818
No,No,1252.4095293227867,53237.103541455,0.021649096961143928,5819
No,No,607.4312695347357,34541.30200438441,5.090819222742615e-4,5820
Yes,No,1258.764793901948,26331.37239722545,0.026673541034051024,5821
No,No,1026.7027066998428,33915.048836657894,0.0063852282596624805,5822
No,Yes,590.5662325548819,9143.396432697744,2.0913884197344283e-4,5823
No,Yes,1218.1703464704983,18918.377148875094,0.008598698304070056,5824
No,No,260.6188019358969,42125.14867469995,5.9742765698599725e-5,5825
No,Yes,1498.0705912161422,13274.630562207898,0.04648301019420396,5826
No,No,909.9468757835432,53430.8954262706,0.0027885104202912897,5827
No,Yes,1167.11058272521,18676.569773132964,0.006342275119028849,5828
No,No,923.6855830862621,38403.010621817426,0.0033397921058600168,5829
No,Yes,1275.1970778934042,15793.909171216437,0.012335211526792901,5830
No,No,709.2575197010694,23249.936913918293,0.0010127559452493824,5831
No,No,682.988012158536,41679.75979093385,7.665432962908056e-4,5832
No,No,1355.961899173003,25208.048859489467,0.04729110701534684,5833
No,Yes,1815.8892940180594,15490.028266922727,0.24656860183148854,5834
No,No,698.2917247296867,43876.16187527539,8.287215395329684e-4,5835
No,No,189.12985822645442,28827.213087904587,4.231985896409646e-5,5836
No,No,1418.7028402820824,35619.966731296015,0.06343747514974796,5837
No,No,670.4225823342022,53666.19233879355,6.571860284372274e-4,5838
No,No,206.01634516576178,38550.376669057216,4.398158271297349e-5,5839
No,No,1616.9621254113517,47504.66449732504,0.17180601824605493,5840
No,No,995.529599688077,24126.610360774303,0.00564292179904538,5841
No,No,591.0368362573363,30834.711787702563,4.7241435457731824e-4,5842
No,No,1294.9032336795299,52338.22146078236,0.02796258086268705,5843
No,Yes,1259.3728126119568,22361.054737915554,0.01075848724349594,5844
No,Yes,1313.3526704788342,17437.615826167334,0.015318165840397899,5845
No,No,0,24461.85446040093,1.390251396316573e-5,5846
No,Yes,769.4791217238405,27515.570928139292,5.461215008822832e-4,5847
No,Yes,571.5771218001371,15325.079101460778,1.791242651165001e-4,5848
No,No,756.0879107655678,49163.22330426126,0.0011345388713020893,5849
No,No,183.42869221582612,39020.22885707247,3.825831750663909e-5,5850
No,No,1054.8055891285271,52290.34067000214,0.0067090130315195454,5851
No,No,1386.2077260789229,44536.48730319428,0.04990325560713644,5852
No,No,596.1879849220231,45929.44917876069,4.416538482838125e-4,5853
No,Yes,1029.9169747806523,16691.803287649083,0.0028166593051124457,5854
No,No,417.5384553744464,31730.866601925034,1.6484250049331523e-4,5855
No,No,1218.4213907309302,40449.31171211871,0.01921491859271186,5856
No,No,210.78078813108016,46326.76112166195,4.302627304708579e-5,5857
Yes,No,1178.1588583172504,44437.20213852962,0.014748964987663468,5858
No,No,997.6251136926724,30670.947152859408,0.005476865583333337,5859
No,No,637.902180966316,48425.72265169008,5.588807845606138e-4,5860
No,No,0,54245.1197952075,1.144794081249741e-5,5861
No,No,350.05185197819503,48411.98668353662,9.838307685957556e-5,5862
No,No,1517.918958368935,49400.17083787729,0.10127640416230405,5863
No,No,190.64110532077245,31463.419983828848,4.1979640270324456e-5,5864
No,No,971.5836736434366,41278.41902661944,0.004372153167895249,5865
No,Yes,925.3906781520599,16427.571009575582,0.0015032282750727763,5866
No,No,1637.8399215568206,34107.08056448496,0.2043271483485748,5867
No,No,224.59247247865721,27246.045299550176,5.2964941752601395e-5,5868
No,No,255.11703097566237,55980.074042526976,5.2798050082130796e-5,5869
No,No,1201.0165477297974,41585.83204786555,0.017205951532358783,5870
No,No,1075.5701114883964,51370.20970449051,0.007643517255263628,5871
No,No,438.4202406312678,29899.822156939685,1.8922990139285658e-4,5872
No,Yes,1246.4371783918045,15756.718246117913,0.010392202619773229,5873
No,Yes,1655.112860031315,17269.79890929573,0.10918059698827445,5874
No,No,1063.816801595357,38457.249287368395,0.0077448776784355315,5875
No,No,1626.5637985968638,43592.84050192956,0.18401096514217435,5876
No,No,409.40401999577733,48746.434350369556,1.4046052930684303e-4,5877
No,No,1018.6730177263717,38421.81091114046,0.005909721577278377,5878
No,Yes,1090.8918823870322,20421.957717700425,0.003967529717637162,5879
No,No,324.88541396763827,36555.3997483081,9.131296952124327e-5,5880
No,Yes,1085.1529658593272,20054.898497370723,0.003842105728745951,5881
No,Yes,869.7720610464008,18724.403676358423,0.0010590105851919014,5882
No,Yes,608.8406483043472,24523.854097279534,2.1123913348439967e-4,5883
No,Yes,1042.9725645413478,9595.587570610178,0.0031908011732706396,5884
No,Yes,1276.6677619329948,19073.108523148534,0.012183717443339397,5885
No,No,928.0940903190063,55894.662024287194,0.0030609049313416697,5886
No,No,1592.7639039180103,35084.093171836575,0.16274540737674778,5887
No,No,0,39653.92320599363,1.2590974640870745e-5,5888
No,No,340.99979801984705,48058.3831830102,9.336692890566188e-5,5889
No,No,81.53186512564173,40847.811311164245,2.043716229785443e-5,5890
Yes,Yes,2145.607674100224,23516.191344815226,0.6944500201535132,5891
No,No,654.4160097586669,47244.704181536916,6.222004497749349e-4,5892
No,Yes,1155.7805770946252,15146.896463852596,0.006062652369483805,5893
No,No,1745.313528434756,49090.12855711589,0.3082261569098896,5894
No,No,534.784891919657,46138.431794985445,3.0449017835035844e-4,5895
No,No,584.837411673331,39553.171498978394,4.2992446664370245e-4,5896
No,No,1365.5568508596534,38511.3198025482,0.046008092081921276,5897
No,Yes,946.3671497916501,12532.657524133436,0.0017496189390421963,5898
No,No,263.19029500947454,34112.471969125305,6.39326219976202e-5,5899
No,Yes,1090.92505943976,18935.81821974734,0.004006819887794552,5900
No,No,835.1899280062264,44678.83175080594,0.0018818010235624014,5901
No,No,1265.5359857605504,35133.21729297416,0.026247581403239132,5902
No,No,357.50662154887044,66404.68311167926,9.151644732911335e-5,5903
No,Yes,564.0054409056461,16502.337371317455,1.698139966455404e-4,5904
No,No,817.9277097308393,59431.8391841725,0.0015405511950346779,5905
No,No,1366.2786210181193,41192.462650330985,0.04543518494791192,5906
No,No,836.3431371284272,34559.15840459264,0.002023956261111669,5907
No,No,0,27367.78265933742,1.3641490752487354e-5,5908
No,Yes,780.2279181435334,25228.71072584627,5.91462142966847e-4,5909
No,No,995.8773192357382,52860.58494285251,0.004692839251109207,5910
No,No,0,22827.184490446045,1.4051536099447697e-5,5911
No,No,554.34458628100106,31028.92419566989,3.781118790951315e-4,5912
No,No,1204.5788413005387,39583.1205263355,0.017800330438643153,5913
No,No,1053.3758785390976,39612.67194174588,0.00722102019948969,5914
No,No,821.4988469664747,39318.48939220578,0.0017943328707843826,5915
No,Yes,470.9123471749715,24074.364650083593,9.215142844396525e-5,5916
No,Yes,1534.8537346148196,21678.35096533127,0.05448309558844211,5917
No,No,1177.976866769111,50811.75945570631,0.014141481837319279,5918
No,Yes,1151.8995166111863,15097.512332288692,0.005924994990812681,5919
No,Yes,906.4390691032795,24662.290720492354,0.0012709115730935828,5920
No,Yes,1513.5424366969703,13246.375279356263,0.050811254675029775,5921
No,No,740.8851865608207,34196.06745536202,0.001141190069760651,5922
No,No,1176.414511707101,57318.701968711146,0.013436227827792512,5923
No,No,208.2950790525574,37295.801980934084,4.4957097555904595e-5,5924
No,Yes,375.30630481794003,19342.158087761043,5.336787826849467e-5,5925
No,Yes,953.1305453137444,18057.786486877867,0.0017580042944057776,5926
No,No,280.95590032709066,37690.033476645774,6.952817284102879e-5,5927
No,No,399.1294715579928,38004.10498338374,1.4159486584827964e-4,5928
No,No,1229.858121668327,58399.49666731877,0.018330131846624388,5929
No,No,1740.8641065955676,46458.60612412915,0.306162837829084,5930
No,Yes,795.1395535434343,24606.15429004938,6.497674571765509e-4,5931
No,No,584.816776146095,47449.62423819567,4.082998146654661e-4,5932
No,No,1140.748209207718,39017.077617399744,0.012222231496144282,5933
No,No,1202.316722147535,49914.52203913558,0.016437435967885137,5934
No,Yes,476.7204658484883,10516.86971755591,1.0426243605010726e-4,5935
No,No,1059.8722705940743,38698.6727333414,0.007552207144546012,5936
No,No,1367.1086056710615,36427.42974176662,0.04702638279413223,5937
No,Yes,1604.7776592680398,23999.760339154953,0.07966665889896711,5938
No,Yes,1055.6825371552145,25109.508470815636,0.0031139228021490185,5939
No,No,367.61168718057377,44046.01751419893,1.1254265604255643e-4,5940
No,Yes,0,18032.07378116239,5.585944299178002e-6,5941
No,No,543.8057414255909,31512.61059049634,3.5369735630486965e-4,5942
No,No,192.62746293450766,38042.01838838033,4.0701608922530626e-5,5943
No,No,1184.8399530536346,34527.686796049384,0.01635457531706074,5944
No,Yes,1510.7772329186419,19491.694065463784,0.04811192861525342,5945
No,No,801.6399094197767,37441.79211629306,0.001611520475779464,5946
No,No,631.0308357620734,44525.889991104705,5.499914678748673e-4,5947
No,No,279.11687572849127,30144.43250459286,7.222920162374892e-5,5948
No,No,674.0325618558895,54832.665728673135,6.665673176037978e-4,5949
No,Yes,957.6302042133061,15018.913648386424,0.0018424167346536853,5950
No,No,274.4242206307949,31292.627452608598,6.968816205761403e-5,5951
No,No,1044.4498966867893,43374.0041002429,0.006680051007369917,5952
No,No,319.80760699971614,45202.63540016048,8.37006079304846e-5,5953
No,Yes,429.2224629975443,19442.029088913136,7.384761674831334e-5,5954
No,No,835.585023630256,41032.37130692979,0.0019315998040585656,5955
No,No,2.7889203487928853,54838.8055107672,1.1597305600518989e-5,5956
No,Yes,867.4416447565253,16396.682359611757,0.0010601907905140996,5957
No,Yes,271.7309256523729,14215.092883587506,2.9530932075082003e-5,5958
No,No,404.19465212222906,41668.419578518035,1.4254311165534864e-4,5959
No,No,1572.8111076437294,18218.474362338904,0.1613279765030365,5960
No,No,730.6335592721482,42300.14686784249,0.0010176051521702072,5961
No,No,0,56610.23649939189,1.127269579818773e-5,5962
No,No,1046.1685590141537,46078.982308473525,0.006631993637454783,5963
No,No,514.8717738284566,50339.19179821633,0.00026271633160293117,5964
No,Yes,1181.5860089088096,22142.05214881226,0.00676384058101222,5965
No,No,0,45235.290869309916,1.2140853237473097e-5,5966
No,No,272.2199277728647,47757.8244082396,6.176503001637096e-5,5967
No,No,1175.1255261274155,33284.20606713393,0.015561238214839243,5968
No,No,812.8896264408049,48563.79975851621,0.0016040813325641971,5969
No,No,571.041501274187,40389.44633347412,3.934334625362612e-4,5970
No,Yes,1041.1473512967277,12488.731928120822,0.003097134774278684,5971
No,No,334.01949491105404,40916.03324644922,9.378324010254907e-5,5972
No,No,1402.6011940559094,37273.59307284697,0.05731631751171385,5973
No,No,1569.870323992701,55938.76621994145,0.12873791034508142,5974
No,Yes,1035.9661070391967,30531.61310736672,0.0026696413920025016,5975
No,No,1376.113240684766,63073.44513505211,0.04195403542385962,5976
No,Yes,668.6422289578293,20240.954963578675,3.1163102744444064e-4,5977
No,No,0,36249.17498944244,1.2873713915233442e-5,5978
No,No,1112.6556837135256,35159.21546100841,0.010596068997365865,5979
No,No,718.579877417863,12571.689356098785,0.0011485075094056873,5980
No,No,641.5503677046047,45574.49957801443,5.820361745717392e-4,5981
Yes,Yes,2125.792202098237,19539.14860858932,0.6742191936379146,5982
No,Yes,814.3541027879799,17973.509160926613,7.618527102505077e-4,5983
No,No,904.0336286072768,18898.311328672746,0.00336850863806135,5984
No,No,795.4973264083604,25336.326849318168,0.0016803255989910905,5985
No,Yes,1753.598144041443,21130.918585081137,0.17802103448634535,5986
No,No,284.39569740329426,60840.80984452969,6.103840866387881e-5,5987
No,Yes,1300.889693440979,14156.645671298164,0.01452700961649489,5988
No,No,1237.8433913825245,31880.17558621051,0.022764343637617798,5989
No,No,563.4665953507947,31151.187086048252,3.991897529633586e-4,5990
No,Yes,6.727869735402464,21695.702755902646,5.680108117861331e-6,5991
No,No,661.5281862400958,58519.85979297467,6.034549515652024e-4,5992
No,No,630.7148445931924,53546.57060344894,5.175934156819262e-4,5993
No,No,721.1416860630121,40458.95420789041,9.725909155950608e-4,5994
No,Yes,360.0091601651011,18487.433254232543,4.8932741905657296e-5,5995
No,No,751.0309852421782,45581.718859221706,0.0011264471569321583,5996
No,No,572.4682971281004,52797.429376582164,3.659954335835947e-4,5997
No,Yes,242.4629887620606,23413.35958879707,2.3307417951577013e-5,5998
No,No,199.45478958857723,57455.21016457233,3.736973626703467e-5,5999
No,No,477.56681712415093,16978.271127004235,2.6072909893697793e-4,6000
No,Yes,1184.7250343838537,19797.770154446574,0.0069977926753678815,6001
No,Yes,604.7587401810762,19369.349227927552,2.1314416543661123e-4,6002
No,No,384.3310693682672,34232.06923196863,1.3272124064680238e-4,6003
No,No,1399.5735612649246,23577.76450967641,0.06127846701046168,6004
No,No,328.7781476453032,48626.356737745984,8.640652199429452e-5,6005
